933307001	20200705	202007	2020	2020.5068	COP	PRISON						COP													1	173	173	17	4	-5.0	1	1	1	-8.53374709076804	3	Warren County Jail, Ohio, United States	US	USOH	OH165	39.4356	-84.2033	1079834	0								3	Warren County Jail, Ohio, United States	US	USOH		39.4356	-84.2033	1079834	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307002	20200705	202007	2020	2020.5068	COP	PRISON						COP													0	173	173	17	4	-5.0	2	1	2	-5.66600397614314	3	Westmoreland County, Pennsylvania, United States	US	USPA	PA129	40.6253	-79.625	1209191	0								3	Westmoreland County, Pennsylvania, United States	US	USPA		40.6253	-79.625	1209191	20200705050000	https://triblive.com/local/westmoreland/westmoreland-among-the-counties-that-charge-inmates-a-fee-to-be-locked-up/
933307003	20200705	202007	2020	2020.5068	COP	PRISON						COP													0	173	173	17	4	-5.0	5	1	5	-8.53374709076804	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307004	20200705	202007	2020	2020.5068	COP	PRISON						COP													1	190	190	19	4	-10.0	1	1	1	-8.53374709076804	3	Warren County Jail, Ohio, United States	US	USOH	OH165	39.4356	-84.2033	1079834	0								3	Warren County Jail, Ohio, United States	US	USOH		39.4356	-84.2033	1079834	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307005	20200705	202007	2020	2020.5068	COP	BORDER PATROL						COP			AUS	SYDNEY	AUS								0	042	042	04	1	1.9	2	1	2	-1.6407852329329	4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	20200705050000	https://www.adelaidenow.com.au/news/national/next-melbourne-suburbs-potentially-facing-lockdown-measures-revealed/news-story/633b775de672e3e34e6d0bf76678977c?nk=9cc225ac943ae6ed7a8691b527ece9f2-1593924389
933307006	20200705	202007	2020	2020.5068	COP	BORDER PATROL						COP			AUS	SYDNEY	AUS								0	042	042	04	1	1.9	8	1	8	-1.6407852329329	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20200705050000	https://www.adelaidenow.com.au/news/national/next-melbourne-suburbs-potentially-facing-lockdown-measures-revealed/news-story/633b775de672e3e34e6d0bf76678977c?nk=9cc225ac943ae6ed7a8691b527ece9f2-1593924389
933307007	20200705	202007	2020	2020.5068	COP	POLICE PERSONNEL						COP			CRM	GANGSTER						CRM			1	010	010	01	1	0.0	4	1	4	-8.7431693989071	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-electricity-snapped-during-raid-police-suspect-insider-tipped-off-vikas-dubey-1697166-2020-07-05
933307008	20200705	202007	2020	2020.5068	COP	POLICE						COP			CRM	CRIMINAL						CRM			1	090	090	09	2	-2.0	2	1	2	-8.60534124629085	4	Swedru, Ghana (general), Ghana	GH	GH00	190578	6.09567	-1.28604	-2079113	4	Swedru, Ghana (general), Ghana	GH	GH00	190578	6.09567	-1.28604	-2079113	4	Swedru, Ghana (general), Ghana	GH	GH00	190578	6.09567	-1.28604	-2079113	20200705050000	https://www.modernghana.com/news/1013736/2-remanded-over-attempt-to-sell-20-year-old-benin.html
933307009	20200705	202007	2020	2020.5068	COP	POLICE						COP			CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	10	1	10	-3.63036303630363	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200705050000	https://www.sfgate.com/news/article/The-Latest-After-lockdown-cases-up-in-15386772.php
933307010	20200705	202007	2020	2020.5068	COP	POLICE						COP			CVL	VILLAGE						CVL			1	042	042	04	1	1.9	4	1	4	-8.7431693989071	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-electricity-snapped-during-raid-police-suspect-insider-tipped-off-vikas-dubey-1697166-2020-07-05
933307011	20200705	202007	2020	2020.5068	COP	POLICE						COP			CVL	VILLAGE						CVL			1	173	173	17	4	-5.0	8	1	8	-8.7431693989071	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-electricity-snapped-during-raid-police-suspect-insider-tipped-off-vikas-dubey-1697166-2020-07-05
933307012	20200705	202007	2020	2020.5068	COP	POLICE						COP			CVL	NEIGHBORHOOD						CVL			0	193	193	19	4	-10.0	2	1	2	-0.41987403778866	3	Gainesville, Florida, United States	US	USFL	FL001	29.6516	-82.3248	282874	3	Gainesville, Florida, United States	US	USFL	FL001	29.6516	-82.3248	282874	3	Gainesville, Florida, United States	US	USFL	FL001	29.6516	-82.3248	282874	20200705050000	https://www.chattanoogan.com/2020/7/5/411525/Roy-Exum-The-Sunday-Funnies.aspx
933307013	20200705	202007	2020	2020.5068	COP	POLICE						COP			EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-6.94444444444445	3	Rock Falls, Iowa, United States	US	USIA	IA033	43.2075	-93.0846	460739	3	Rock Falls, Iowa, United States	US	USIA		43.2075	-93.0846	460739	3	Rock Falls, Iowa, United States	US	USIA		43.2075	-93.0846	460739	20200705050000	https://www.dglobe.com/news/1366287-illinois-man-arrested-missing-girl-iowa
933307014	20200705	202007	2020	2020.5068	COP	POLICE						COP			IND	KANPUR	IND								1	042	042	04	1	1.9	6	1	6	-8.7431693989071	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-electricity-snapped-during-raid-police-suspect-insider-tipped-off-vikas-dubey-1697166-2020-07-05
933307015	20200705	202007	2020	2020.5068	COP	POLICE						COP			IND	MADHYA PRADESH	IND								1	080	080	08	2	5.0	2	1	2	-7.29927007299271	4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-vikas-dubey-not-in-top-10-criminal-list-after-60-cases-was-in-contact-with-24-cops-1697160-2020-07-05
933307016	20200705	202007	2020	2020.5068	COP	POLICE						COP			IND	MADHYA PRADESH	IND								1	080	080	08	2	5.0	2	1	2	-7.29927007299271	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-vikas-dubey-not-in-top-10-criminal-list-after-60-cases-was-in-contact-with-24-cops-1697160-2020-07-05
933307017	20200705	202007	2020	2020.5068	COP	POLICE						COP			IND	MADHYA PRADESH	IND								1	080	080	08	2	5.0	2	1	2	-7.29927007299271	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-vikas-dubey-not-in-top-10-criminal-list-after-60-cases-was-in-contact-with-24-cops-1697160-2020-07-05
933307018	20200705	202007	2020	2020.5068	COP	PRISON						COP			LBN	LEBANON	LBN								0	084	084	08	2	7.0	2	1	2	-8.53374709076804	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	1	Lebanon	LE	LE		33.833333	35.833333	LE	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307019	20200705	202007	2020	2020.5068	COP	PRISON						COP			LBN	LEBANON	LBN								0	084	084	08	2	7.0	2	1	2	-8.53374709076804	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	1	Lebanon	LE	LE		33.833333	35.833333	LE	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307020	20200705	202007	2020	2020.5068	COP	DEPUTY						COP			PTY	DEMOCRATIC PARTY									0	120	120	12	3	-4.0	10	1	10	-3.40956340956341	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20200705050000	https://thenationonlineng.net/in-the-eyes-of-obasanjo/
933307021	20200705	202007	2020	2020.5068	COP	PRISON						COP			USA	OHIO	USA								0	042	042	04	1	1.9	6	1	6	-8.53374709076804	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307022	20200705	202007	2020	2020.5068	COP	TROOPER						COP			USA	OHIO	USA								0	060	060	06	2	6.0	10	1	10	-8.18505338078292	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20200705050000	https://thevwindependent.com/news/2020/07/04/2-jailed-after-paulding-county-car-chase/
933307023	20200705	202007	2020	2020.5068	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-6.94444444444445	3	Rock Falls, Iowa, United States	US	USIA	IA033	43.2075	-93.0846	460739	3	Rock Falls, Iowa, United States	US	USIA		43.2075	-93.0846	460739	3	Rock Falls, Iowa, United States	US	USIA		43.2075	-93.0846	460739	20200705050000	https://www.dglobe.com/news/1366287-illinois-man-arrested-missing-girl-iowa
933307024	20200705	202007	2020	2020.5068	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-6.94444444444445	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Rock Falls, Iowa, United States	US	USIA		43.2075	-93.0846	460739	3	Rock Falls, Iowa, United States	US	USIA		43.2075	-93.0846	460739	20200705050000	https://www.dglobe.com/news/1366287-illinois-man-arrested-missing-girl-iowa
933307025	20200705	202007	2020	2020.5068	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	0	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20200705050000	https://www.ktvu.com/news/fourth-of-july-call-for-independence-against-racism-and-violence
933307026	20200705	202007	2020	2020.5068	COPGOV	DEPUTY						COP	GOV		GOV	GOVERNANCE						GOV			0	013	013	01	1	0.4	2	1	2	-3.40956340956341	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20200705050000	https://thenationonlineng.net/in-the-eyes-of-obasanjo/
933307027	20200705	202007	2020	2020.5068	COPGOVHLH	DEPUTY						COP	GOV	HLH	MEX	MEXICO	MEX								1	010	010	01	1	0.0	2	1	2	-2.72727272727273	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20200705050000	https://bdnews24.com/world/2020/07/05/mexico-surpasses-france-in-coronavirus-death-toll
933307028	20200705	202007	2020	2020.5068	COPGOVHLH	DEPUTY						COP	GOV	HLH	MEXGOVHLH	MEXICO	MEX					GOV	HLH		1	010	010	01	1	0.0	2	1	2	-2.72727272727273	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20200705050000	https://bdnews24.com/world/2020/07/05/mexico-surpasses-france-in-coronavirus-death-toll
933307029	20200705	202007	2020	2020.5068	CRM	CRIMINAL						CRM			GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	6	1	6	-8.53374709076804	3	Butler County, Ohio, United States	US	USOH	OH017	39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307030	20200705	202007	2020	2020.5068	CRM	CRIMINAL						CRM			GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	2	1	2	-8.53374709076804	3	Warren County, Ohio, United States	US	USOH	OH165	39.4334	-84.1666	1074094	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307031	20200705	202007	2020	2020.5068	CRM	BANDIT						CRM			LEG	SENATE						LEG			1	050	050	05	1	3.5	3	1	3	0.1531393568147	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	20200705050000	https://www.dailytrust.com.ng/why-north-west-governors-must-stop-negotiating-with-bandits-wamakko.html
933307032	20200705	202007	2020	2020.5068	CRM	BURGLAR						CRM			MED	TELEVISION						MED			1	010	010	01	1	0.0	5	1	5	-6.97050938337802	0								0								0								20200705050000	https://www.coventrytelegraph.net/news/coventry-news/huge-fall-burglaries-coventry-during-18521015
933307033	20200705	202007	2020	2020.5068	CRM	BANDIT						CRM			NGA	NIGERIA	NGA								1	050	050	05	1	3.5	3	1	3	0.1531393568147	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	20200705050000	https://www.dailytrust.com.ng/why-north-west-governors-must-stop-negotiating-with-bandits-wamakko.html
933307034	20200705	202007	2020	2020.5068	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-8.53374709076804	3	Warren County, Ohio, United States	US	USOH	OH165	39.4334	-84.1666	1074094	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	3	Butler County, Ohio, United States	US	USOH		39.4501	-84.5666	1074021	20200705050000	https://www.daytondailynews.com/news/state--regional/chronic-sex-prison-problem-puts-inmates-guards-public-risk/boZTJ2PsxQRScaNmwL9RfP/
933307035	20200705	202007	2020	2020.5068	CRM	BANDIT						CRM			ZAFGOV	NORTH WEST	ZAF					GOV			1	050	050	05	1	3.5	10	1	10	0.1531393568147	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	20200705050000	https://www.dailytrust.com.ng/why-north-west-governors-must-stop-negotiating-with-bandits-wamakko.html
933307036	20200705	202007	2020	2020.5068	CRMJUD	CRIMINAL						CRM	JUD												0	010	010	01	1	0.0	5	1	5	-5.66600397614314	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20200705050000	https://triblive.com/local/westmoreland/westmoreland-among-the-counties-that-charge-inmates-a-fee-to-be-locked-up/
933307037	20200705	202007	2020	2020.5068	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	10	1	10	-2.75665399239544	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20200705050000	https://www.rockymounttelegram.com/news/local/monument-removal-still-stirs-concerns/article_bcf3f4fe-af4c-5728-9127-9f99dc183292.html
933307038	20200705	202007	2020	2020.5068	CVL	MIGRANT WORKER						CVL													0	042	042	04	1	1.9	6	1	6	0.98191214470284	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	0								4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	20200705050000	http://www.xinhuanet.com/english/2020-07/05/c_139189523.htm
933307039	20200705	202007	2020	2020.5068	CVL	RESIDENTS						CVL													1	051	051	05	1	3.4	10	1	10	1.79127725856698	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20200705050000	https://independenttribune.com/news/local/column-a-trip-to-hawaii/article_7e48e24e-6c33-5e05-9d9f-69b9f2f615d3.html
933307040	20200705	202007	2020	2020.5068	CVL	RESIDENTS						CVL			AUS	AUSTRALIA	AUS								1	172	172	17	4	-5.0	2	1	2	-1.6407852329329	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20200705050000	https://www.adelaidenow.com.au/news/national/next-melbourne-suburbs-potentially-facing-lockdown-measures-revealed/news-story/633b775de672e3e34e6d0bf76678977c?nk=9cc225ac943ae6ed7a8691b527ece9f2-1593924389
933307041	20200705	202007	2020	2020.5068	CVL	RESIDENTS						CVL			AUS	MELBOURNE	AUS								1	172	172	17	4	-5.0	8	1	8	-1.6407852329329	4	Tarneit, Victoria, Australia	AS	AS07	5429	-37.8667	144.667	-1603680	4	Tarneit, Victoria, Australia	AS	AS07	5429	-37.8667	144.667	-1603680	4	Tarneit, Victoria, Australia	AS	AS07	5429	-37.8667	144.667	-1603680	20200705050000	https://www.adelaidenow.com.au/news/national/next-melbourne-suburbs-potentially-facing-lockdown-measures-revealed/news-story/633b775de672e3e34e6d0bf76678977c?nk=9cc225ac943ae6ed7a8691b527ece9f2-1593924389
933307042	20200705	202007	2020	2020.5068	CVL	COMMUNITY						CVL			CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	5	1	5	2.83224400871459	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20200705050000	https://www.journal-news.net/journal-news/church-events-for-july-5-2020/article_7883d66c-3f44-5959-98f2-d44facb1d9f2.html
933307043	20200705	202007	2020	2020.5068	CVL	RESIDENTS						CVL			COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-3.63036303630363	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200705050000	https://www.sfgate.com/news/article/The-Latest-After-lockdown-cases-up-in-15386772.php
933307044	20200705	202007	2020	2020.5068	CVL	VILLAGE						CVL			COP	POLICE						COP			1	043	043	04	1	2.8	4	1	4	-8.7431693989071	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20200705050000	https://www.indiatoday.in/india/story/kanpur-encounter-electricity-snapped-during-raid-police-suspect-insider-tipped-off-vikas-dubey-1697166-2020-07-05
933307045	20200705	202007	2020	2020.5068	CVL	RESIDENTS						CVL			COP	POLICE						COP			1	084	084	08	2	7.0	30	3	30	-3.7074231843579	3	Reedy Creek, Florida, United States	US	USFL	FL033	30.9691	-87.3691	112830	3	Reedy Creek, Florida, United States	US	USFL		30.9691	-87.3691	112830	3	Reedy Creek, Florida, United States	US	USFL		30.9691	-87.3691	112830	20200705050000	https://www.mymotherlode.com/news/national/1108569/the-latest-after-lockdown-cases-up-in-australian-state.html
933307046	20200705	202007	2020	2020.5068	CVL	VILLAGE						CVL			COP	POLICEMEN						COP			1	190	190	19	4	-10.0	3	1	3	-6.45161290322581	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20200705050000	https://www.indiatoday.in/mail-today/story/kanpur-encounter-manhunt-launched-for-dreaded-up-don-vikas-dubey-1697141-2020-07-05
933307047	20200705	202007	2020	2020.5068	CVL	VOTER						CVL			GOV	GOVERNOR						GOV			1	010	010	01	1	0.0	10	1	10	-3.24074074074074	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20200705050000	https://www.theday.com/article/20200705/OP04/200709903
933307048	20200705	202007	2020	2020.5068	CVL	MIGRANT						CVL			IND	UTTAR PRADESH	IND								0	042	042	04	1	1.9	2	1	2	0.98191214470284	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200705050000	http://www.xinhuanet.com/english/2020-07/05/c_139189523.htm
933307049	20200705	202007	2020	2020.5068	CVL	MIGRANT						CVL			IND	UTTAR PRADESH	IND								0	042	042	04	1	1.9	2	1	2	0.98191214470284	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20200705050000	http://www.xinhuanet.com/english/2020-07/05/c_139189523.htm
933307050	20200705	202007	2020	2020.5068	CVL	MIGRANT						CVL			IND	UTTAR PRADESH	IND								0	042	042	04	1	1.9	2	1	2	0.98191214470284	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20200705050000	http://www.xinhuanet.com/english/2020-07/05/c_139189523.htm
933307051	20200705	202007	2020	2020.5068	CVL	SCIENTIST						CVL			LAB	STAFF MEMBER						LAB			0	112	112	11	3	-2.0	3	1	3	-2.4377031419285	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200705050000	https://bdnews24.com/health/2020/07/05/239-experts-with-1-big-claim-the-coronavirus-is-airborne
933307052	20200705	202007	2020	2020.5068	CVL	ENGINEER						CVL			MIL	ARMY						MIL			1	020	020	02	1	3.0	20	1	10	-1.5625	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	20200705050000	http://english.ryukyushimpo.jp/2020/07/05/32355/
933307053	20200705	202007	2020	2020.5068	CVL	MIGRANT WORKER						CVL			SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	2	1	2	0.98191214470284	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	20200705050000	http://www.xinhuanet.com/english/2020-07/05/c_139189523.htm
933307054	20200705	202007	2020	2020.5068	CVL	MIGRANT WORKER						CVL			SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	2	1	2	0.98191214470284	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	20200705050000	http://www.xinhuanet.com/english/2020-07/05/c_139189523.htm
933307055	20200705	202007	2020	2020.5068	CVL	COMMUNITY						CVL			USA	CALIF	USA								1	046	046	04	1	7.0	10	1	10	1.52838427947598	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20200705050000	https://abc7news.com/oakland-schools-reopening-unified-school-district-ousd/6293972/
933307056	20200705	202007	2020	2020.5068	CVLSPY	REPATRIATE						CVL	SPY		CHNSPY	CHINA	CHN					SPY			0	010	010	01	1	0.0	3	1	3	-4.19847328244275	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	20200705050000	https://www.straitstimes.com/world/europe/two-french-ex-spies-on-trial-accused-of-espionage-for-china
